event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ARG3261,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,La Paz,,Recreo,-29.2792,-65.0634,1,Catamarca Actual,Subnational,"On 7 October 2020, in Recreo (Catamarca), around 20 dismissed government workers marched towards the Court of the Sixth District to demand their reincorporation.",0,crowd size=around 20,1602534483
ARG3255,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario Cronica (Argentina),National,"On 7 October 2020, in Comodoro Rivadavia (Chubut), teachers members of ATECh (Chubut Education Workers Association) gathered in front of the building of the Administrative Delegation and Supervision Region VI to protest against the ministerial resolution that dismissed a significant amount of substitute teachers.",0,crowd size=no report,1602534483
ARG3259,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Rawson,-43.2993,-65.0935,1,Diario Cronica (Argentina),National,"On 7 October 2020, in Rawson (Chubut), health workers protested to demand the payment of their unpaid wages.",0,crowd size=no report,1602534483
ARG3264,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 7 October 2020, in San Carlos de Bariloche (Rio Negro), bus drivers of Mis Bus company marched towards the civic center to repudiate the possible suspension of their company's contract to provide transportation services in the city and demand the correct payment of 230 employees' salaries.",0,crowd size=no report,1602534483
ARG3263,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Fe,Rosario,,Rosario,-32.9528,-60.6473,1,Indymedia Argentina,National,"On 7 October 2020, in Rosario (Santa Fe), a group, led by the Multisectoral organization for the Law of Wetlands, protested to demand the end of the fires in Entre Rios' islands and the urgent sanction of the Wetlands Law to protect the environment.",0,crowd size=no report,1602534484
ARG3266,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,Caseros,,Sanford,-33.1456,-61.2795,1,La Capital (Argentina),Subnational,"On 7 October 2020, in Sanford (Santa Fe), members of Federation of Municipal Workers Unions of the Province of Santa Fe (FESTRAM) blocked the intersection of National Route 33 with 178 and three other roads in the province in a protest to defend labor rights.",0,crowd size=no report,1602534484
ARG3268,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,General Lopez,,Venado Tuerto,-33.7452,-61.9687,1,La Capital (Argentina),Subnational,"On 7 October 2020, in Venado Tuerto (Santa Fe), members of Federation of Municipal Workers Unions of the Province of Santa Fe (FESTRAM) blocked National Route 33 and three other roads in the province in a protest to defend labor rights.",0,crowd size=no report,1602534484
ARG3260,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,General Obligado,,Reconquista,-29.1443,-59.6438,2,La Capital (Argentina),Subnational,"On 7 October 2020, around Reconquista (Santa Fe), members of Federation of Municipal Workers Unions of the Province of Santa Fe (FESTRAM) blocked National Route 11 and three other roads in the province in a protest to defend labor rights.",0,crowd size=no report,1602534484
ARG3253,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,San Jeronimo,,Arocena,-32.0790,-60.9757,1,La Capital (Argentina),Subnational,"On 7 October 2020, in Arocena (Santa Fe), members of the Federation of Municipal Workers Unions of the Province of Santa Fe (FESTRAM) blocked Santa Fe-Rosario highway and three other roads in the province, in a protest to defend labor rights.",0,crowd size=no report,1602534484
ARG3257,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,Presidente Peron,,Guernica,-34.9162,-58.3811,1,La Nacion (Argentina),National,"On 7 October 2020, in Guernica (Buenos Aires), a group carried out a motorcade towards the City Hall to demand the eviction of the families who were occupying lands in the region. The group reported the lack of security and demanded respect for private property.",0,crowd size=no report,1602534484
ARG3262,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Guer Aike,,Rio Gallegos,-51.6268,-69.2262,1,Tiempo Sur (Argentina),Subnational,"On 7 October 2020, in Rio Gallegos (Santa Cruz), a group gathered in the city center and marched towards the Superior Court of Justice and the Courts to complain about the lack of solution for a few sexual abuse cases.",0,crowd size=no report,1602534484
ARG3267,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,La Capital,,Santa Fe,-31.6295,-60.7010,1,La Capital (Argentina),Subnational,"On 7 October 2020, in Santa Fe (Santa Fe), for the second consecutive day, drivers of taxi and other private transportations performed a sit-in protest on the City Hall to question the legality of the operation of Uber under the 'Essential' and 'Clinics' modalities, besides demanding greater control of their activities.",0,crowd size=no report,1618497257
ARG3254,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,La Nacion (Argentina),National,"On 7 October 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), several social organizations led by the Revolutionary Class Organization (OCR) marched on 9 de Julio Avenue to demand greater social and food assistance. The event happened during the coronavirus pandemic, which resulted in an economic crisis.",0,crowd size=no report,1645032566
ARG3258,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut,National,"On 7 October 2020, in Puerto Madryn (Chubut), the Association of Crime Victims marched through the city to demand security, justice and measures to fight crime.",0,crowd size=no report,1702344250
ARG3256,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Cushamen,,El Hoyo,-42.0655,-71.5232,1,Diario El Chubut,National,"On 7 October 2020, in El Hoyo (Chubut), workers of the Provincial Fire Management Service of the Andean Region protested to demand the payment of their unpaid wages and Christmas bonus.",0,crowd size=no report,1702344250
ARG12061,2020-10-07,2020,1,Political violence,Violence against civilians,Attack,Police Forces of Argentina (2019-2023),,1,Civilians (Argentina),,7,17,Civilian targeting,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,Diario El Dia,Subnational,"On 7 October 2020, in La Plata - Tolosa (Buenos Aires), three police officers were chasing an unarmed man riding a motorbike for no apparent reason. One police officer kicked the man, who lost control of the motorbike and died after crashing with a lighting pole. The police officers did not have their sirens on when the persecution took place. Two years after the incident took place, the three police officers turned themselves to the authorities and were detained on homicide charges. 1 fatality.",1,,1705379976
ARG3265,2020-10-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina); UTA: Union of Tramway Workers,6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 7 October 2020, in San Miguel de Tucuman (Tucuman), bus drivers and UTA (Union of Tramway Workers) members blocked the main streets of the city with buses to demand the payment of their unpaid wages, besides going on a strike. The blockade started on 6 October and finished in the afternoon of 7 October.",0,crowd size=no report,1705976177
ARG3247,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Capital,,San Fernando del Valle de Catamarca,-28.4744,-65.7793,1,Catamarca Actual,Subnational,"On 6 October 2020, in San Fernando del Valle de Catamarca (Catamarca), horse racing workers protested in front of the Government House, while owners of party halls and party organizers performed a sit-in protest on Paseo de la Fe to demand authorization to return their activities, which were suspended since March due to the coronavirus pandemic.",0,crowd size=no report,1618497302
ARG3246,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Capital,,San Fernando del Valle de Catamarca,-28.4744,-65.7793,1,Catamarca Actual,Subnational,"On 6 October 2020, in San Fernando del Valle de Catamarca (Catamarca), relatives and friends of a femicide victim protested in front of the D.A. Office to demand justice and sentence to the suspect. The crime happened seven months before.",0,crowd size=no report,1618497303
ARG3242,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario Cronica (Argentina),National,"On 6 October 2020, in Comodoro Rivadavia (Chubut), state workers, including ATE (Association of State Workers) members, marched towards San Martin Square to demand the payment of their unpaid wages, the Governor's resignation and complain about the change in the policies to overcome the crisis in the province.",0,crowd size=no report,1602534483
ARG3241,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),SISAP: Public Health Union; Health Workers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario Cronica (Argentina),National,"On 6 October 2020, in Comodoro Rivadavia (Chubut), workers of the Intensive Care Unit (ICU) of the Regional Hospital, members of SISAP (Public Health Union), protested and installed a tent to complain about the lack of personnel and their working conditions during the coronavirus pandemic.",0,crowd size=no report,1602534483
ARG3245,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 6 October 2020, in San Carlos de Bariloche (Rio Negro), ATE (Association of State Workers) members protested in the office of the National Ministry of Labor against the 7% raise negotiated between the government and the UPCN (Union of the Civil Personnel of the Nation). The group demanded a raise that considered inflation, since in 2020 they had a salary deterioration of 30%, and nominations for permanent job positions for those who work irregularly.",0,crowd size=no report,1602534483
ARG3251,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,3,El Diario De La Pampa,Subnational,"On 6 October 2020, in La Pampa province, ATE (Association of State Workers) members and workers of the national government protested against the 7% raise negotiated between the government and the UPCN (Union of the Civil Personnel of the Nation). The group demanded a raise that considered inflation, since in 2020 they had a salary deterioration of 30%, and nominations for permanent job positions for those who work irregularly.",0,crowd size=no report,1618497332
ARG3243,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Lomas de Zamora,,Llavallol,-34.7966,-58.4302,1,Indymedia Argentina,National,"On 6 October 2020, in Llavallol (Buenos Aires), workers protested in front of the factory to demand a governmental measure towards the company's actions and lockout. It was the second time this year that their company was performing a lockout as means of pressure to convince workers to refuse the Collective Bargaining Agreement and by that accept a salary's reduction.",0,crowd size=no report,1602534484
ARG3250,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,La Capital,,Santa Fe,-31.6295,-60.7010,1,La Capital (Argentina),Subnational,"On 6 October 2020, in Santa Fe (Santa Fe), drivers of taxi and other private transportations gathered in Mayo Square to protest and question the legality of the operation of Uber under the 'Essential' and 'Clinics' modalities, besides demanding greater control of their activities.",0,crowd size=no report,1618497319
ARG3240,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),FESPROSA: Union Federation of Health Professionals of the Republic of Argentina; Health Workers (Argentina); CONADU: Association of University Teachers; Teachers (Argentina); Labor Group (Argentina); ATE: Association of State Workers,6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,El Diario De La Pampa; Indymedia Argentina,National,"On 6 October 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), FESPROSA (Union Federation of Health Professionals of the Republic of Argentina), CONADU (Association of University Teachers) and ATE (Association of State Workers) protested against the 7% raise negotiated between the government and the UPCN (Union of the Civil Personnel of the Nation). The group demanded a raise that considered inflation, since in 2020 they had a salary deterioration of 30%, and nominations for permanent job positions for those who work irregularly.",0,crowd size=no report,1645032566
ARG3248,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; CTA: Argentine Workers' Central Union; Health Workers (Argentina); Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,San Luis,Juan Martin de Pueyrredon,,San Luis,-33.2964,-66.3279,1,El Diario de la Republica,Subnational,"On 6 October 2020, in San Luis (San Luis), around 30 vehicles of National University of San Luis (UNSL)'s teachers and health workers associated to ATE (Association of State Workers) and CTA (Argentine Workers' Central Union) carried out a motorcade to demand a greater salary raise and repudiate the 7% raise negotiated between the government and the UPCN (Union of the Civil Personnel of the Nation). The police blocked the traffic where they were protesting.",0,crowd size=around 30,1699304173
ARG3244,2020-10-06,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); SISAP: Public Health Union; Teachers (Argentina),6,Police Forces of Argentina (2019-2023),,1,16,,32,South America,Argentina,Chubut,Rawson,,Rawson,-43.2993,-65.0935,1,Diario Jornada,Subnational,"On 6 October 2020, in Rawson (Chubut), members of Legislative Employees Association (APEL) and SISAP (Public Health Union), health, education and road workers protested in front of the Government House to demand a meeting with the Governor and the payment of their unpaid wages. The group broke part of the door and the security guards used tear gas to disperse them.",0,crowd size=no report,1705379978
ARG3249,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina); UTA: Union of Tramway Workers,6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 6 October 2020, in San Miguel de Tucuman (Tucuman), bus drivers and UTA (Union of Tramway Workers) members blocked the main streets of the city with buses to demand the payment of their unpaid wages, besides going on a strike.",0,crowd size=no report,1705976177
ARG3252,2020-10-06,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Students (Argentina); Women (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Tigre,,Tigre,-34.4252,-58.5793,1,La Nacion (Argentina),National,"On 6 October 2020, in Tigre (Buenos Aires), a group of women and students gathered in front the City Hall and performed a sit-in protest to demand the return of classes, hours before the meeting between the Minister of Education of Argentina and the Provincial Ministers to discuss this issue.",0,crowd size=no report,1716327762
ARG3231,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,San Juan,Calingasta,,Calingasta,-31.3346,-69.4206,1,Diario De Cuyo,Subnational,"On 5 October 2020, in Calingasta (San Juan), a group of residents protested against the reopening of tourism activities in Calingasta's department. The group claimed that it could result in coronavirus contagions in the area.",0,crowd size=no report,1602534483
ARG3238,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Juan,Capital,,San Juan,-31.5347,-68.5303,1,Diario De Cuyo,Subnational,"On 5 October 2020, in San Juan (San Juan), a group of merchants and residents gathered in front of Energia San Juan (an electricity company) to complain about the increase in the electricity bill.",0,crowd size=no report,1618497376
ARG3237,2020-10-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),,5,,,0,50,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 5 October 2020, in San Carlos de Bariloche (Rio Negro), a group who were occupying a building set fire to tires in the Civic Center to report that they were being threatened with eviction, even after they got its suspension in a judicial hearing. The head of the Municipal Institute of Land and Housing for Social Habitat (IMTVHS) talked with the demonstrators.",0,crowd size=no report,1602534483
ARG3233,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Rio Chico,,Lago Posadas,-47.5655,-71.7426,1,Tiempo Sur (Argentina),Subnational,"On 5 October 2020, in Lago Posadas (Santa Cruz), a large group of friends, neighbors and relatives of a man who was stabbed several times in September, marched to demand justice for him.",0,crowd size=a large group,1602534484
ARG3234,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut; Diario Jornada,National,"On 5 October 2020, in Puerto Madryn (Chubut), tourism workers, merchants, owners of gyms, restaurants and other establishments marched towards the City Hall to demand the non-compliance of the new province's time restrictions to avoid the coronavirus contagion. Later the group met the Mayor and handed him a petition.",0,crowd size=no report,1702344250
ARG3236,2020-10-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),ATE: Association of State Workers; Labor Group (Argentina),5,,,0,50,,32,South America,Argentina,Chubut,Rawson,,Rawson,-43.2993,-65.0935,1,Diario El Chubut; Diario Jornada,National,"On 5 October 2020, in Rawson (Chubut), state workers of different unions, including the Union of Road Workers of Chubut (SiTraViCh), Union of Justice Workers of Chubut (SITRAJUCH) and legislative workers set fire to tires and threw eggs at the Government House to demand the payment of their unpaid wages and Christmas bonus. ATE (Association of State Workers) members also demonstrated to repudiate the negotiation with the municipal government for a 25% salary raise. The police put out the fire. The group set up a camp and a vigil.",0,crowd size=no report,1702344250
ARG3232,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CTA: Argentine Workers' Central Union; Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Futaleufu,,Esquel,-42.9175,-71.3229,2,Diario El Chubut,National,"On 5 October 2020, around Esquel (Chubut), members of the Union of Justice Workers of Chubut (SITRAJUCH), Union of Road Workers of Chubut (SiTraViCh), Chubut Education Workers Association (ATECh) and CTA (Argentine Workers' Central Union) blocked Route 259 in one of the accesses to Esque to demand the payment of their unpaid wages. The police was present.",0,crowd size=no report,1702344250
ARG3235,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,2,Diario El Chubut,National,"On 5 October 2020, around Puerto Madryn (Chubut), provincial road workers and members of the Union of Justice Workers of Chubut (SITRAJUCH) blocked a road in one of the accesses to Puerto Madryn to demand the payment of their unpaid wages.",0,crowd size=no report,1702344250
ARG3239,2020-10-05,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,Diario El Dia,Subnational,"On 5 October 2020, in Villa Elisa (Buenos Aires), residents gathered in the city's delegation to complain about the lack of actions from the city's government towards the plan to empty cesspits of popular neighborhoods.",0,crowd size=no report,1702344250
ARG3230,2020-10-04,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,La Pampa,Realico,,Realico,-35.0368,-64.2466,1,El Diario De La Pampa,Subnational,"On 4 October 2020, in Realico (La Pampa), for the second consecutive day, a group of people gathered on National Route 35, between La Pampa and Cordoba provinces, to demand flexibility of the rules for entering the provinces. The protest took place under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1602534483
ARG3229,2020-10-04,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Cordoba,General Roca,,Huinca Renanco,-34.8411,-64.3749,1,El Diario De La Pampa,National,"On 4 October 2020, in Huinca Renanco (Cordoba), for the second consecutive day, a group of people gathered on National Route 35, between La Pampa and Cordoba provinces, to demand flexibility of the rules for entering the provinces. The protest took place under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1602534483
ARG3219,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,3,Diario De Cuyo,National,"On 3 October 2020, in La Pampa province, agricultural producers blocked a road in a protest to demand flexibility of the rules for entering San Luis province. After a deal with national government, they suspended the protests. The protest took place in Cordoba, La Pampa, Mendoza, Santa Fe and Buenos Aires provinces (National Routes 7, 8, 30, 20, 188 and 55), under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1618497436
ARG3208,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Capital,,Cordoba,-31.4355,-64.2009,3,Diario De Cuyo,National,"On 3 October 2020, in Cordoba province, agricultural producers blocked a road in a protest to demand flexibility of the rules for entering San Luis province. After a deal with national government, they suspended the protests. The protest took place in Cordoba, La Pampa, Mendoza, Santa Fe and Buenos Aires provinces (National Routes 7, 8, 30, 20, 188 and 55), under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1618497437
ARG3214,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Mendoza,Capital,,Mendoza,-32.8983,-68.8431,3,Diario De Cuyo,National,"On 3 October 2020, in Mendoza province, agricultural producers blocked a road in a protest to demand flexibility of the rules for entering San Luis province. After a deal with national government, they suspended the protests. The protest took place in Cordoba, La Pampa, Mendoza, Santa Fe and Buenos Aires provinces (National Routes 7, 8, 30, 20, 188 and 55), under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1618497438
ARG3218,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,La Capital,,Santa Fe,-31.6295,-60.7010,3,Diario De Cuyo,National,"On 3 October 2020, in Santa Fe province, agricultural producers blocked a road in a protest to demand flexibility of the rules for entering the provinces. After a deal with national government, they suspended the protests. The protest took place in Cordoba, La Pampa, Mendoza, Santa Fe and Buenos Aires provinces (National Routes 7, 8, 30, 20, 188 and 55), under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1618497438
ARG3212,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,3,Diario De Cuyo,National,"On 3 October 2020, in Buenos Aires province, agricultural producers blocked a road in a protest to demand flexibility of the rules for entering the provinces. After a deal with national government, they suspended the protests. The protest took place in Cordoba, La Pampa, Mendoza, Santa Fe and Buenos Aires provinces (National Routes 7, 8, 30, 20, 188 and 55), under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1601932671
ARG3210,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Cordoba,General Roca,,Huinca Renanco,-34.8411,-64.3749,1,El Diario De La Pampa,National,"On 3 October 2020, in Huinca Renanco (Cordoba), a group of people gathered on National Route 35, between La Pampa and Cordoba provinces, to demand flexibility of the rules for entering the provinces. The protest took place under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1601932672
ARG3216,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Fe,Rosario,,Rosario,-32.9528,-60.6473,1,La Capital (Argentina),Subnational,"On 3 October 2020, in Rosario (Santa Fe), environmentalists, led by the Multisectoral organization for the Law of Wetlands, blocked the traffic on Rosario-Victoria bridge to demand the end of the fires in Entre Rios' islands and the urgent sanction of the Wetlands Law to protect the environment.",0,crowd size=no report,1601932672
ARG3217,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,La Nacion (Argentina),National,"On 3 October 2020, in San Carlos de Bariloche (Rio Negro), more than 350 people carried out a motorcade and intermittently blocked km 2016 of National Route 40, in a protest against the three-year occupation of community lof Lafken Winkul Mapu (indigenous Mapuche). The group complained about the national government and demanded the preservation of the National Park, since there were reports of fires, robbery and attacks. The police was present.",0,crowd size=more than 350,1601932672
ARG3209,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Mendoza,La Paz,,Desaguadero,-33.4037,-67.1570,1,La Nacion (Argentina),National,"On 3 October 2020, in Desaguadero (Mendoza), agricultural producers blocked National Route 7 in a protest to demand flexibility of the rules for entering San Luis province and suspended the protest after a deal with the national government. The protest took place under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=no report,1601932672
ARG3215,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,La Pampa,Realico,,Realico,-35.0368,-64.2466,2,La Nacion (Argentina),National,"On 3 October 2020, around Realico (La Pampa), 300 vehicles gathered on National Route 35, between La Pampa and Cordoba provinces, to demand flexibility of the rules for entering the provinces. The protest took place under the context of difficulty on entering and leaving provinces, due to the coronavirus pandemic and the different prevention protocols in each province.",0,crowd size=300 vehicles,1601932672
ARG3228,2020-10-03,2020,1,Political violence,Riots,Mob violence,Rioters (Argentina),Vigilante Group (Argentina); Labor Group (Argentina),5,Unidentified Armed Group (Argentina),,3,35,,32,South America,Argentina,Buenos Aires,La Matanza,,Rafael Castillo,-34.7102,-58.6200,1,El Faro Colon Buenos Aires,National,"On 3 October 2020, in Rafael Castillo (Buenos Aires), after a robbery attempt, two thieves were detained by a group of merchants. One of them was hit and kicked until the police arrived. One merchant took the gun of the other thief and shot him dead.",1,crowd size=no report,1602534483
ARG3225,2020-10-03,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,Presidente Peron,,Guernica,-34.9162,-58.3811,1,La Nacion (Argentina),National,"On 3 October 2020, in Guernica (Buenos Aires), a group blocked the intersection of Route 210 and Eva Duarte de Peron Avenue, close to the City Hall, to demand the eviction of the families who were occupying lands in the region. The group reported the lack of security and demanded respect for private property.",0,crowd size=no report,1602534484
